response,contact_ind,dummy_cus_key,loan_amount,channel
0,Y,A059520,,Email
0,N,A059521,,Phone Call
0,N,A059522,,Email
0,N,A059523,,Email
0,N,A059524,,Phone Call
0,N,A059525,,SMS
0,N,A059526,,Email
0,N,A059527,,Email
0,N,A059528,,Email
0,N,A059529,,SMS
0,N,A059530,,Email
0,N,A059531,,Phone Call
0,Y,A059532,,Email
0,N,A059533,,Email
0,Y,A059534,,SMS
0,N,A059535,,SMS
0,Y,A059536,,SMS
0,Y,A059537,,Email
0,Y,A059538,,Email
0,N,A059539,,Email
0,N,A059540,,Phone Call
0,N,A059541,,Email
0,Y,A059542,,Email
0,Y,A059543,,Email
0,N,A059544,,SMS
0,N,A059545,,SMS
0,N,A059546,,Phone Call
0,Y,A059547,,Email
0,N,A059548,,SMS
0,Y,A059549,,Phone Call
0,N,A059550,,SMS
0,N,A059551,,Phone Call
0,N,A059552,,Email
0,N,A059553,,Email
0,N,A059554,,Email
0,N,A059555,,SMS
0,N,A059556,,SMS
0,N,A059557,,Phone Call
0,Y,A059558,,SMS
0,N,A059559,,SMS
0,Y,A059560,,Phone Call
0,Y,A059561,,Email
0,N,A059562,,SMS
0,N,A059563,,Phone Call
0,N,A059564,,Email
0,Y,A059565,,SMS
0,N,A059566,,SMS
0,N,A059567,,Email
0,N,A059568,,Email
0,N,A059569,,SMS
0,N,A059570,,Email
0,N,A059571,,SMS
0,N,A059572,,SMS
0,N,A059573,,Email
0,N,A059574,,Email
0,N,A059575,,Email
0,N,A059576,,Email
0,N,A059577,,Email
0,Y,A059578,,Phone Call
0,N,A059579,,Phone Call
0,N,A059580,,Phone Call
0,Y,A059581,,Email
0,N,A059582,,Email
0,Y,A059583,,Phone Call
0,Y,A059584,,Email
0,N,A059585,,Phone Call
0,N,A059586,,Email
0,N,A059587,,Phone Call
0,Y,A059588,,Email
0,N,A059589,,Phone Call
0,N,A059590,,Email
0,Y,A059591,,SMS
0,Y,A059592,,Phone Call
0,N,A059593,,Email
0,Y,A059594,,Email
0,N,A059595,,Email
0,N,A059596,,SMS
0,N,A059597,,Phone Call
0,Y,A059598,,Phone Call
0,N,A059599,,Phone Call
0,N,A059600,,Phone Call
0,N,A059601,,SMS
0,N,A059602,,Email
1,Y,A059603,142704,Phone Call
0,N,A059604,,SMS
0,N,A059605,,Phone Call
0,N,A059606,,Phone Call
0,N,A059607,,Phone Call
0,N,A059608,,SMS
0,N,A059609,,SMS
0,N,A059610,,Email
0,Y,A059611,,Email
0,N,A059612,,SMS
0,N,A059613,,Email
0,Y,A059614,,SMS
0,Y,A059615,,Phone Call
0,N,A059616,,Phone Call
0,N,A059617,,Phone Call
0,N,A059618,,SMS
0,N,A059619,,Phone Call
0,N,A059620,,SMS
0,N,A059621,,Phone Call
0,N,A059622,,Email
0,N,A059623,,SMS
0,Y,A059624,,Phone Call
0,N,A059625,,Email
0,N,A059626,,SMS
0,Y,A059627,,Email
0,N,A059628,,Phone Call
0,Y,A059629,,Email
0,N,A059630,,Phone Call
0,Y,A059631,,SMS
0,Y,A059632,,SMS
0,Y,A059633,,SMS
0,Y,A059634,,SMS
0,N,A059635,,Phone Call
0,Y,A059636,,Email
0,N,A059637,,Phone Call
0,N,A059638,,Email
0,N,A059639,,Email
0,N,A059640,,SMS
0,Y,A059641,,Email
0,N,A059642,,Email
0,N,A059643,,Email
0,N,A059644,,SMS
0,N,A059645,,Email
0,Y,A059646,,Email
0,N,A059647,,SMS
0,N,A059648,,SMS
0,N,A059649,,SMS
0,Y,A059650,,Email
0,N,A059651,,SMS
0,N,A059652,,SMS
0,N,A059653,,Email
0,Y,A059654,,Phone Call
0,N,A059655,,SMS
0,Y,A059656,,SMS
0,Y,A059657,,SMS
0,N,A059658,,Email
0,N,A059659,,Email
0,N,A059660,,Phone Call
0,N,A059661,,Email
0,N,A059662,,Phone Call
0,N,A059663,,SMS
0,N,A059664,,Email
0,N,A059665,,SMS
0,Y,A059666,,Email
0,Y,A059667,,Email
0,N,A059668,,SMS
0,Y,A059669,,SMS
1,N,A059670,212137,SMS
0,Y,A059671,,Email
0,N,A059672,,Phone Call
0,N,A059673,,Email
0,N,A059674,,Phone Call
0,N,A059675,,Email
0,N,A059676,,SMS
0,N,A059677,,Email
0,N,A059678,,Email
0,Y,A059679,,SMS
0,N,A059680,,Phone Call
0,Y,A059681,,Email
0,Y,A059682,,Phone Call
0,Y,A059683,,Phone Call
0,Y,A059684,,SMS
0,Y,A059685,,Email
0,N,A059686,,SMS
0,N,A059687,,Email
0,N,A059688,,SMS
0,N,A059689,,Email
0,N,A059690,,SMS
0,Y,A059691,,Email
0,N,A059692,,Email
0,N,A059693,,Email
0,N,A059694,,Email
0,N,A059695,,Email
0,Y,A059696,,SMS
0,N,A059697,,SMS
0,N,A059698,,SMS
0,N,A059699,,SMS
0,Y,A059700,,Email
0,Y,A059701,,Phone Call
0,N,A059702,,SMS
0,Y,A059703,,Phone Call
0,Y,A059704,,Phone Call
0,N,A059705,,Email
0,N,A059706,,SMS
0,Y,A059707,,Phone Call
0,N,A059708,,Email
0,Y,A059709,,Email
0,Y,A059710,,SMS
0,Y,A059711,,Email
0,N,A059712,,SMS
0,N,A059713,,Email
0,Y,A059714,,SMS
0,Y,A059715,,Phone Call
0,Y,A059716,,Phone Call
0,Y,A059717,,SMS
0,N,A059718,,Email
0,N,A059719,,Phone Call
0,Y,A059720,,Phone Call
0,N,A059721,,Phone Call
0,Y,A059722,,SMS
0,N,A059723,,Email
0,N,A059724,,Email
0,N,A059725,,SMS
0,N,A059726,,Phone Call
0,N,A059727,,Email
0,Y,A059728,,SMS
0,N,A059729,,SMS
0,N,A059730,,SMS
0,Y,A059731,,Phone Call
0,N,A059732,,SMS
0,N,A059733,,Phone Call
0,N,A059734,,Email
0,Y,A059735,,Email
0,Y,A059736,,SMS
0,N,A059737,,Email
0,N,A059738,,Phone Call
0,Y,A059739,,Phone Call
0,N,A059740,,Email
0,Y,A059741,,Email
0,N,A059742,,SMS
0,Y,A059743,,SMS
0,N,A059744,,SMS
0,N,A059745,,Phone Call
0,N,A059746,,SMS
0,N,A059747,,Email
0,Y,A059748,,Phone Call
0,N,A059749,,Email
0,Y,A059750,,Phone Call
0,Y,A059751,,SMS
0,N,A059752,,Email
1,Y,A059753,143860,SMS
0,N,A059754,,Phone Call
0,N,A059755,,Email
0,N,A059756,,Email
0,N,A059757,,Phone Call
0,N,A059758,,Phone Call
0,N,A059759,,Email
1,Y,A059760,235142,Phone Call
0,N,A059761,,SMS
0,N,A059762,,SMS
0,Y,A059763,,Email
0,N,A059764,,SMS
0,N,A059765,,Phone Call
0,N,A059766,,Email
0,N,A059767,,Email
0,Y,A059768,,Email
0,Y,A059769,,Phone Call
0,Y,A059770,,Phone Call
0,N,A059771,,Email
0,N,A059772,,Email
0,Y,A059773,,Phone Call
0,Y,A059774,,Email
0,Y,A059775,,Phone Call
0,Y,A059776,,Email
0,N,A059777,,Email
0,Y,A059778,,Email
0,Y,A059779,,Email
1,N,A059780,146832,Phone Call
0,Y,A059781,,Phone Call
0,Y,A059782,,SMS
0,N,A059783,,Email
0,Y,A059784,,Phone Call
0,Y,A059785,,Email
0,N,A059786,,SMS
0,N,A059787,,SMS
0,N,A059788,,SMS
0,N,A059789,,Email
0,N,A059790,,Email
0,N,A059791,,SMS
0,N,A059792,,Email
0,Y,A059793,,SMS
0,N,A059794,,Phone Call
0,Y,A059795,,SMS
0,N,A059796,,Phone Call
0,Y,A059797,,SMS
0,Y,A059798,,SMS
0,N,A059799,,SMS
0,N,A059800,,SMS
0,N,A059801,,Phone Call
0,Y,A059802,,SMS
0,N,A059803,,Phone Call
0,Y,A059804,,Email
0,N,A059805,,Phone Call
0,N,A059806,,Email
0,N,A059807,,Email
0,N,A059808,,Phone Call
0,N,A059809,,Email
0,N,A059810,,Email
0,Y,A059811,,Email
0,Y,A059812,,Email
0,N,A059813,,Email
0,Y,A059814,,Email
0,Y,A059815,,Email
0,N,A059816,,SMS
1,Y,A059817,152892,Phone Call
0,N,A059818,,Email
0,N,A059819,,SMS
0,N,A059820,,Email
0,N,A059821,,Email
0,N,A059822,,Phone Call
0,Y,A059823,,Phone Call
0,N,A059824,,Phone Call
0,N,A059825,,Email
0,N,A059826,,Email
0,N,A059827,,Phone Call
0,N,A059828,,Email
0,N,A059829,,Phone Call
0,N,A059830,,SMS
0,Y,A059831,,Phone Call
0,N,A059832,,Email
0,N,A059833,,SMS
0,N,A059834,,Phone Call
0,N,A059835,,Phone Call
0,N,A059836,,Phone Call
0,N,A059837,,SMS
0,N,A059838,,Email
0,Y,A059839,,Phone Call
0,N,A059840,,Email
0,N,A059841,,Email
0,N,A059842,,SMS
0,N,A059843,,Email
0,N,A059844,,Phone Call
0,N,A059845,,SMS
0,Y,A059846,,Phone Call
0,N,A059847,,Phone Call
0,Y,A059848,,SMS
0,Y,A059849,,Email
0,N,A059850,,Phone Call
0,N,A059851,,Email
0,N,A059852,,SMS
0,N,A059853,,Phone Call
0,N,A059854,,Phone Call
0,N,A059855,,Email
0,N,A059856,,Email
0,N,A059857,,Email
0,N,A059858,,Email
0,N,A059859,,Email
0,N,A059860,,Email
0,N,A059861,,SMS
0,Y,A059862,,SMS
0,N,A059863,,Phone Call
1,Y,A059864,127407,Phone Call
0,N,A059865,,Phone Call
0,N,A059866,,Phone Call
0,N,A059867,,SMS
0,N,A059868,,Phone Call
0,Y,A059869,,Email
0,N,A059870,,SMS
0,Y,A059871,,Email
0,N,A059872,,SMS
0,Y,A059873,,Email
0,N,A059874,,SMS
0,N,A059875,,Phone Call
0,Y,A059876,,Email
0,N,A059877,,Email
0,N,A059878,,Email
0,N,A059879,,SMS
0,N,A059880,,Email
0,N,A059881,,Email
0,N,A059882,,SMS
0,N,A059883,,Phone Call
0,Y,A059884,,SMS
0,Y,A059885,,Phone Call
0,N,A059886,,SMS
0,Y,A059887,,Phone Call
0,N,A059888,,SMS
0,N,A059889,,SMS
0,N,A059890,,Phone Call
0,N,A059891,,Email
0,N,A059892,,Email
0,N,A059893,,Email
0,N,A059894,,Email
0,N,A059895,,SMS
0,N,A059896,,SMS
0,N,A059897,,Phone Call
0,Y,A059898,,Email
0,Y,A059899,,SMS
0,N,A059900,,SMS
0,Y,A059901,,SMS
0,N,A059902,,SMS
0,N,A059903,,Email
0,N,A059904,,SMS
0,N,A059905,,SMS
0,N,A059906,,Email
0,Y,A059907,,Phone Call
0,N,A059908,,Email
0,N,A059909,,Email
0,N,A059910,,SMS
0,N,A059911,,SMS
0,N,A059912,,Phone Call
0,N,A059913,,Email
0,N,A059914,,Phone Call
0,N,A059915,,SMS
0,Y,A059916,,Phone Call
0,N,A059917,,Phone Call
0,N,A059918,,Email
0,N,A059919,,Phone Call
0,N,A059920,,SMS
0,N,A059921,,Phone Call
0,Y,A059922,,Email
1,N,A059923,224344,SMS
0,N,A059924,,Phone Call
0,Y,A059925,,Phone Call
0,Y,A059926,,Email
0,Y,A059927,,SMS
0,N,A059928,,SMS
0,Y,A059929,,SMS
0,N,A059930,,SMS
0,N,A059931,,Email
0,Y,A059932,,Phone Call
0,N,A059933,,Phone Call
0,N,A059934,,Email
0,N,A059935,,SMS
0,N,A059936,,Email
0,N,A059937,,SMS
0,Y,A059938,,Phone Call
0,Y,A059939,,Email
0,N,A059940,,Phone Call
0,Y,A059941,,Phone Call
0,Y,A059942,,Email
0,N,A059943,,SMS
0,N,A059944,,SMS
0,N,A059945,,SMS
0,Y,A059946,,Phone Call
0,N,A059947,,SMS
0,N,A059948,,SMS
0,N,A059949,,SMS
0,Y,A059950,,Email
0,Y,A059951,,Email
0,Y,A059952,,Phone Call
0,N,A059953,,Email
0,N,A059954,,Phone Call
0,Y,A059955,,Phone Call
0,Y,A059956,,Email
0,N,A059957,,SMS
0,N,A059958,,Email
0,N,A059959,,Phone Call
0,N,A059960,,SMS
0,Y,A059961,,SMS
0,N,A059962,,Phone Call
0,N,A059963,,Phone Call
0,Y,A059964,,Email
0,N,A059965,,SMS
0,N,A059966,,Phone Call
0,N,A059967,,Phone Call
0,Y,A059968,,Phone Call
0,N,A059969,,Phone Call
0,N,A059970,,SMS
0,N,A059971,,Email
1,N,A059972,221384,SMS
0,Y,A059973,,SMS
0,N,A059974,,SMS
0,Y,A059975,,SMS
0,Y,A059976,,Phone Call
0,N,A059977,,Email
0,Y,A059978,,Phone Call
0,Y,A059979,,Email
0,N,A059980,,Phone Call
0,Y,A059981,,Email
0,Y,A059982,,Email
0,N,A059983,,Email
0,N,A059984,,Email
0,N,A059985,,Email
0,Y,A059986,,SMS
0,N,A059987,,Email
0,N,A059988,,Email
0,N,A059989,,Email
0,N,A059990,,SMS
0,N,A059991,,Phone Call
0,Y,A059992,,Email
0,Y,A059993,,Phone Call
0,N,A059994,,Email
0,Y,A059995,,Email
0,N,A059996,,Email
0,Y,A059997,,Phone Call
0,N,A059998,,Phone Call
0,N,A059999,,Email
0,N,A060000,,Email
0,N,A060001,,Email
0,Y,A060002,,Phone Call
0,N,A060003,,Email
0,N,A060004,,Phone Call
0,Y,A060005,,SMS
0,N,A060006,,SMS
0,N,A060007,,Email
0,N,A060008,,Phone Call
0,N,A060009,,Email
0,N,A060010,,SMS
0,Y,A060011,,Email
0,Y,A060012,,SMS
0,Y,A060013,,SMS
0,N,A060014,,Email
0,N,A060015,,SMS
0,N,A060016,,SMS
0,N,A060017,,Email
0,Y,A060018,,Phone Call
0,N,A060019,,Phone Call
0,N,A060020,,Phone Call
0,Y,A060021,,SMS
0,Y,A060022,,Email
0,N,A060023,,Phone Call
0,N,A060024,,Email
0,N,A060025,,Email
0,N,A060026,,Email
0,N,A060027,,Phone Call
0,N,A060028,,Email
0,N,A060029,,SMS
0,Y,A060030,,Email
0,Y,A060031,,Email
0,Y,A060032,,SMS
0,Y,A060033,,Phone Call
0,N,A060034,,Email
0,N,A060035,,Email
0,N,A060036,,Email
0,N,A060037,,SMS
0,N,A060038,,SMS
0,N,A060039,,Email
0,N,A060040,,Email
0,Y,A060041,,Email
0,Y,A060042,,Phone Call
0,N,A060043,,Email
0,N,A060044,,Phone Call
0,Y,A060045,,Phone Call
0,N,A060046,,SMS
0,N,A060047,,Email
0,N,A060048,,SMS
0,Y,A060049,,Email
0,N,A060050,,SMS
0,Y,A060051,,SMS
0,N,A060052,,SMS
0,Y,A060053,,SMS
0,Y,A060054,,Phone Call
0,N,A060055,,SMS
0,N,A060056,,SMS
1,Y,A060057,163846,Phone Call
0,Y,A060058,,Email
0,N,A060059,,SMS
0,Y,A060060,,Phone Call
0,N,A060061,,SMS
0,N,A060062,,Phone Call
0,N,A060063,,SMS
0,N,A060064,,SMS
0,N,A060065,,Email
0,N,A060066,,SMS
0,N,A060067,,SMS
0,N,A060068,,Phone Call
0,Y,A060069,,Email
0,Y,A060070,,SMS
0,Y,A060071,,SMS
1,Y,A060072,139313,SMS
0,N,A060073,,Email
0,Y,A060074,,Email
0,Y,A060075,,Email
1,Y,A060076,216087,Phone Call
0,Y,A060077,,Email
0,N,A060078,,Phone Call
0,N,A060079,,Phone Call
0,Y,A060080,,Phone Call
0,Y,A060081,,Phone Call
0,Y,A060082,,Email
0,Y,A060083,,SMS
0,N,A060084,,Email
0,N,A060085,,Phone Call
1,Y,A060086,222187,Phone Call
0,N,A060087,,Email
0,N,A060088,,SMS
0,N,A060089,,SMS
0,N,A060090,,Email
0,N,A060091,,Email
0,Y,A060092,,SMS
0,N,A060093,,SMS
0,N,A060094,,SMS
0,N,A060095,,Email
0,N,A060096,,SMS
0,N,A060097,,SMS
0,Y,A060098,,Phone Call
0,N,A060099,,SMS
1,N,A060100,234592,Phone Call
0,Y,A060101,,Email
0,N,A060102,,SMS
0,N,A060103,,SMS
0,N,A060104,,SMS
0,N,A060105,,Email
0,N,A060106,,Email
0,N,A060107,,Phone Call
0,N,A060108,,SMS
0,N,A060109,,SMS
0,N,A060110,,Email
0,N,A060111,,Phone Call
0,N,A060112,,Phone Call
0,N,A060113,,SMS
0,N,A060114,,Email
0,Y,A060115,,SMS
0,N,A060116,,SMS
0,N,A060117,,SMS
1,Y,A060118,157820,Phone Call
0,Y,A060119,,Phone Call
0,Y,A060120,,SMS
0,N,A060121,,Phone Call
0,N,A060122,,Phone Call
0,Y,A060123,,Phone Call
0,Y,A060124,,Phone Call
0,Y,A060125,,Email
0,N,A060126,,Phone Call
0,Y,A060127,,SMS
0,N,A060128,,Phone Call
0,N,A060129,,Email
0,Y,A060130,,Email
0,N,A060131,,Phone Call
0,N,A060132,,SMS
0,N,A060133,,Email
0,N,A060134,,Email
0,N,A060135,,SMS
0,Y,A060136,,Phone Call
1,N,A060137,140185,Email
0,N,A060138,,SMS
0,Y,A060139,,SMS
0,Y,A060140,,Email
0,Y,A060141,,Email
0,Y,A060142,,Email
0,N,A060143,,SMS
0,N,A060144,,SMS
0,Y,A060145,,Phone Call
0,Y,A060146,,Email
1,N,A060147,145375,Email
0,Y,A060148,,Phone Call
0,N,A060149,,Email
0,N,A060150,,Email
0,N,A060151,,Phone Call
0,N,A060152,,Phone Call
0,N,A060153,,SMS
0,Y,A060154,,SMS
0,N,A060155,,Email
0,Y,A060156,,Phone Call
0,Y,A060157,,Email
0,N,A060158,,SMS
0,N,A060159,,Email
0,Y,A060160,,Phone Call
0,N,A060161,,Phone Call
0,Y,A060162,,SMS
0,Y,A060163,,SMS
0,Y,A060164,,SMS
0,N,A060165,,Phone Call
1,N,A060166,206775,SMS
0,N,A060167,,Email
0,N,A060168,,Phone Call
0,Y,A060169,,Email
0,Y,A060170,,Phone Call
0,N,A060171,,Phone Call
0,N,A060172,,Email
0,N,A060173,,Phone Call
0,Y,A060174,,Email
0,N,A060175,,SMS
0,N,A060176,,SMS
0,N,A060177,,SMS
0,N,A060178,,SMS
0,N,A060179,,SMS
0,N,A060180,,Email
0,N,A060181,,Email
0,Y,A060182,,SMS
0,N,A060183,,Phone Call
0,N,A060184,,Email
0,Y,A060185,,Email
0,N,A060186,,SMS
0,N,A060187,,Phone Call
0,Y,A060188,,Email
0,N,A060189,,SMS
0,N,A060190,,SMS
0,N,A060191,,SMS
0,Y,A060192,,Email
0,Y,A060193,,Phone Call
0,N,A060194,,SMS
0,N,A060195,,Phone Call
0,N,A060196,,Email
0,Y,A060197,,Email
0,N,A060198,,SMS
0,N,A060199,,Email
0,N,A060200,,SMS
0,Y,A060201,,Phone Call
0,Y,A060202,,Email
0,N,A060203,,SMS
0,Y,A060204,,Phone Call
0,N,A060205,,Phone Call
0,N,A060206,,SMS
0,N,A060207,,SMS
0,N,A060208,,Phone Call
0,Y,A060209,,Phone Call
0,Y,A060210,,Email
0,N,A060211,,Email
0,N,A060212,,Phone Call
0,N,A060213,,Email
0,N,A060214,,Email
0,Y,A060215,,SMS
0,Y,A060216,,Email
0,N,A060217,,Phone Call
0,N,A060218,,SMS
1,Y,A060219,175070,Phone Call
0,N,A060220,,Email
0,Y,A060221,,SMS
0,N,A060222,,Phone Call
0,N,A060223,,Email
0,N,A060224,,Phone Call
0,N,A060225,,Email
0,N,A060226,,Email
0,N,A060227,,Email
0,Y,A060228,,SMS
0,N,A060229,,Phone Call
0,Y,A060230,,Phone Call
0,Y,A060231,,SMS
0,Y,A060232,,SMS
0,N,A060233,,Email
0,N,A060234,,SMS
0,Y,A060235,,Email
0,N,A060236,,SMS
0,Y,A060237,,Phone Call
0,N,A060238,,Email
0,N,A060239,,Phone Call
0,N,A060240,,SMS
1,N,A060241,180000,Email
0,N,A060242,,Email
0,N,A060243,,SMS
0,N,A060244,,Phone Call
0,N,A060245,,SMS
0,N,A060246,,Phone Call
0,N,A060247,,Email
0,Y,A060248,,Email
1,Y,A060249,155493,Email
0,N,A060250,,Email
0,N,A060251,,Email
0,N,A060252,,Email
0,Y,A060253,,Phone Call
0,N,A060254,,Phone Call
0,Y,A060255,,Email
0,N,A060256,,Email
0,N,A060257,,Phone Call
0,N,A060258,,SMS
1,N,A060259,152449,Phone Call
0,N,A060260,,Phone Call
0,Y,A060261,,SMS
0,Y,A060262,,Email
0,N,A060263,,SMS
0,N,A060264,,SMS
0,N,A060265,,Email
0,N,A060266,,Phone Call
0,N,A060267,,Email
0,Y,A060268,,Phone Call
1,Y,A060269,229855,SMS
0,N,A060270,,Phone Call
0,N,A060271,,Email
0,N,A060272,,Email
0,N,A060273,,Email
0,N,A060274,,SMS
0,N,A060275,,Phone Call
0,N,A060276,,SMS
0,N,A060277,,SMS
0,N,A060278,,Email
0,N,A060279,,Phone Call
0,Y,A060280,,Phone Call
0,Y,A060281,,SMS
0,N,A060282,,Phone Call
0,Y,A060283,,SMS
0,N,A060284,,Email
0,N,A060285,,SMS
0,N,A060286,,Email
0,N,A060287,,SMS
0,Y,A060288,,Email
0,N,A060289,,SMS
1,N,A060290,165983,SMS
0,N,A060291,,Email
0,Y,A060292,,SMS
0,N,A060293,,Email
0,N,A060294,,Email
0,Y,A060295,,Email
0,N,A060296,,Phone Call
0,N,A060297,,Phone Call
0,N,A060298,,Email
0,N,A060299,,SMS
0,N,A060300,,SMS
0,N,A060301,,Phone Call
0,Y,A060302,,Email
0,Y,A060303,,SMS
0,N,A060304,,SMS
0,N,A060305,,SMS
0,N,A060306,,Email
0,N,A060307,,Email
0,N,A060308,,Email
0,Y,A060309,,SMS
0,N,A060310,,SMS
0,N,A060311,,Phone Call
0,N,A060312,,Email
0,N,A060313,,Email
1,N,A060314,173167,Email
0,Y,A060315,,Email
0,N,A060316,,Email
0,N,A060317,,SMS
0,Y,A060318,,Phone Call
0,N,A060319,,SMS
0,Y,A060320,,SMS
0,Y,A060321,,SMS
1,N,A060322,172068,Email
0,N,A060323,,SMS
0,N,A060324,,SMS
0,N,A060325,,SMS
0,N,A060326,,Email
0,N,A060327,,Phone Call
0,Y,A060328,,Phone Call
1,Y,A060329,154552,Phone Call
0,N,A060330,,Email
0,N,A060331,,Email
0,N,A060332,,SMS
0,N,A060333,,SMS
0,N,A060334,,Phone Call
0,N,A060335,,SMS
0,Y,A060336,,Phone Call
0,Y,A060337,,SMS
1,N,A060338,143184,SMS
0,Y,A060339,,Phone Call
0,Y,A060340,,Phone Call
0,N,A060341,,SMS
0,Y,A060342,,SMS
0,Y,A060343,,SMS
1,Y,A060344,179088,Phone Call
0,N,A060345,,Email
0,N,A060346,,Email
1,Y,A060347,234919,SMS
0,N,A060348,,Email
1,Y,A060349,208156,Phone Call
0,N,A060350,,Phone Call
0,N,A060351,,Email
0,N,A060352,,Email
0,N,A060353,,Email
0,N,A060354,,Email
0,Y,A060355,,Phone Call
0,N,A060356,,SMS
0,N,A060357,,SMS
0,Y,A060358,,SMS
0,N,A060359,,Email
0,Y,A060360,,Phone Call
0,N,A060361,,Email
0,N,A060362,,Email
0,Y,A060363,,Email
0,N,A060364,,SMS
0,N,A060365,,Phone Call
0,N,A060366,,Phone Call
0,N,A060367,,Email
0,N,A060368,,Email
0,N,A060369,,Email
0,N,A060370,,Phone Call
0,Y,A060371,,SMS
0,Y,A060372,,SMS
0,N,A060373,,SMS
0,N,A060374,,SMS
0,N,A060375,,SMS
0,N,A060376,,Email
0,N,A060377,,Phone Call
0,N,A060378,,SMS
0,N,A060379,,Phone Call
0,Y,A060380,,SMS
0,N,A060381,,SMS
0,N,A060382,,Phone Call
0,Y,A060383,,SMS
0,N,A060384,,Phone Call
0,N,A060385,,Phone Call
0,N,A060386,,SMS
0,N,A060387,,SMS
0,N,A060388,,Phone Call
0,N,A060389,,Phone Call
0,N,A060390,,SMS
0,N,A060391,,Phone Call
0,N,A060392,,Phone Call
1,Y,A060393,149449,Phone Call
0,N,A060394,,Phone Call
0,N,A060395,,Phone Call
0,N,A060396,,SMS
0,N,A060397,,Phone Call
0,Y,A060398,,Phone Call
0,N,A060399,,SMS
0,N,A060400,,Phone Call
0,N,A060401,,Phone Call
0,Y,A060402,,SMS
0,Y,A060403,,Phone Call
0,N,A060404,,Phone Call
0,Y,A060405,,Phone Call
0,N,A060406,,Email
0,N,A060407,,SMS
0,Y,A060408,,Email
0,Y,A060409,,Email
0,N,A060410,,Email
0,Y,A060411,,Phone Call
0,N,A060412,,Email
0,N,A060413,,Email
0,N,A060414,,Phone Call
0,N,A060415,,Phone Call
0,N,A060416,,SMS
0,N,A060417,,Email
0,Y,A060418,,Email
0,N,A060419,,Phone Call
0,Y,A060420,,Email
0,N,A060421,,Email
1,Y,A060422,234894,SMS
0,N,A060423,,Phone Call
0,Y,A060424,,Phone Call
0,N,A060425,,Phone Call
1,N,A060426,170611,SMS
0,Y,A060427,,Phone Call
0,N,A060428,,Phone Call
0,N,A060429,,Phone Call
0,Y,A060430,,SMS
0,Y,A060431,,SMS
0,Y,A060432,,Email
0,N,A060433,,SMS
0,N,A060434,,SMS
0,N,A060435,,SMS
0,Y,A060436,,Email
0,N,A060437,,SMS
0,N,A060438,,Phone Call
0,N,A060439,,Email
0,N,A060440,,Email
0,N,A060441,,Email
0,N,A060442,,Email
0,Y,A060443,,Email
0,N,A060444,,SMS
0,Y,A060445,,SMS
0,N,A060446,,SMS
0,N,A060447,,Phone Call
0,Y,A060448,,Phone Call
0,N,A060449,,SMS
0,N,A060450,,Phone Call
1,N,A060451,158993,Phone Call
0,Y,A060452,,Email
0,Y,A060453,,Email
0,Y,A060454,,Phone Call
0,N,A060455,,Phone Call
0,N,A060456,,Phone Call
0,N,A060457,,SMS
0,N,A060458,,Email
0,N,A060459,,Phone Call
0,N,A060460,,Email
0,N,A060461,,Phone Call
0,N,A060462,,Email
0,N,A060463,,Phone Call
0,N,A060464,,Email
0,N,A060465,,Email
0,Y,A060466,,SMS
0,N,A060467,,SMS
0,Y,A060468,,Phone Call
0,N,A060469,,Email
0,N,A060470,,Phone Call
0,N,A060471,,SMS
0,N,A060472,,Phone Call
0,N,A060473,,SMS
1,N,A060474,177208,Phone Call
0,N,A060475,,SMS
1,Y,A060476,134671,SMS
0,N,A060477,,Email
0,N,A060478,,Phone Call
0,N,A060479,,SMS
0,Y,A060480,,Phone Call
0,Y,A060481,,Email
0,Y,A060482,,Email
0,N,A060483,,Email
0,N,A060484,,SMS
0,N,A060485,,SMS
0,N,A060486,,SMS
0,N,A060487,,Phone Call
0,N,A060488,,Email
0,N,A060489,,Phone Call
0,N,A060490,,Email
0,Y,A060491,,Phone Call
0,N,A060492,,Email
0,Y,A060493,,Phone Call
0,N,A060494,,Email
0,N,A060495,,SMS
0,Y,A060496,,SMS
0,N,A060497,,Email
0,Y,A060498,,SMS
0,Y,A060499,,SMS
0,N,A060500,,SMS
0,N,A060501,,Phone Call
0,Y,A060502,,SMS
0,N,A060503,,Email
0,N,A060504,,Email
0,N,A060505,,Phone Call
0,N,A060506,,Email
0,N,A060507,,Email
0,Y,A060508,,Email
0,N,A060509,,Email
0,N,A060510,,Phone Call
0,N,A060511,,Phone Call
0,N,A060512,,SMS
0,N,A060513,,Email
0,Y,A060514,,Email
0,N,A060515,,Email
1,N,A060516,163828,Phone Call
0,Y,A060517,,SMS
0,Y,A060518,,Email
0,Y,A060519,,SMS
0,N,A060520,,SMS
0,N,A060521,,Phone Call
0,Y,A060522,,Email
0,Y,A060523,,Email
0,Y,A060524,,SMS
0,Y,A060525,,SMS
0,N,A060526,,SMS
0,Y,A060527,,SMS
0,N,A060528,,Email
0,Y,A060529,,Phone Call
0,N,A060530,,Phone Call
0,Y,A060531,,SMS
0,N,A060532,,Phone Call
0,N,A060533,,SMS
0,N,A060534,,Phone Call
0,N,A060535,,SMS
0,N,A060536,,SMS
0,Y,A060537,,SMS
0,N,A060538,,SMS
0,N,A060539,,SMS
0,N,A060540,,Email
0,N,A060541,,Phone Call
0,N,A060542,,Phone Call
0,N,A060543,,Email
0,N,A060544,,Phone Call
